FECHA;CATEGORÍA;CLIENTE;TRATAMIENTO;ESTETICISTA;PRECIO;DESCUENTO; TOTAL COBRADO 
14 03 2019;Corporal;D-17;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/2.01 ; S/198.99 
14 03 2019;Facial;A-17;Exfoliación;Rosa; S/181.00 ; S/1.81 ; S/179.19 
14 03 2019;Corporal;A-20;Reductivo;Ana; S/138.00 ; S/6.90 ; S/131.10 
14 03 2019;Corporal;C-19;Fango Aromatico;Rafaella; S/128.00 ; S/7.68 ; S/120.32 
14 03 2019;Corporal;A-14;Relajante (No Recuerda Bien El Nombre);Ana; S/170.00 ;; S/170.00 
14 03 2019;Facial;B-16;Microdermoabrasión;Camila; S/237.00 ;; S/237.00 
14 03 2019;Corporal;D-15;Chocoterapia;Ana; S/184.00 ; S/5.52 ; S/178.48 
14 03 2019;Facial;C-13;Europeo;Ana; S/199.00 ; S/19.90 ; S/179.10 
14 03 2019;Corporal;A-20;Ritual Azul Turquesa;Ana; S/194.00 ; S/19.40 ; S/174.60 
14 03 2019;Facial;B-20;Basico;Camila; S/137.00 ; S/4.11 ; S/132.89 
14 03 2019;Facial;C-20;Microdermoabrasión;Rafaella; S/237.00 ; S/21.33 ; S/215.67 
14 03 2019;Facial;B-19;Antiedad;Rafaella; S/228.00 ; S/13.68 ; S/214.32 
15 03 2019;Corporal;A-13;Ritual Azul Turquesa;Ana; S/194.00 ; S/9.70 ; S/184.30 
15 03 2019;Corporal;B-15;Hipertermia;María; S/202.00 ;; S/202.00 
15 03 2019;Corporal;D-20;Fango Aromatico;Rafaella; S/128.00 ; S/7.68 ; S/120.32 
15 03 2019;Corporal;B-20;Hipertermia;Rosa; S/202.00 ; S/20.20 ; S/181.80 
15 03 2019;Facial;C-19;Antiedad;María; S/228.00 ; S/20.52 ; S/207.48 
15 03 2019;Facial;A-19;Accua Morin;María; S/149.00 ; S/1.49 ; S/147.51 
15 03 2019;Corporal;D-19;Cacahua;María; S/168.00 ; S/5.04 ; S/162.96 
15 03 2019;Corporal;D-15;Chocoterapia;Ana; S/184.00 ; S/5.52 ; S/178.48 
15 03 2019;Corporal;B-16;Integral Reductivo;Rafaella; S/191.00 ; S/15.28 ; S/175.72 
15 03 2019;Corporal;A-11;Hieloterapia;Rafaella; S/195.00 ; S/17.55 ; S/177.45 
15 03 2019;Facial;B-11;Antiedad;María; S/228.00 ; S/15.96 ; S/212.04 
15 03 2019;Corporal;D-14;Ritual Azul Turquesa;Camila; S/194.00 ; S/9.70 ; S/184.30 
15 03 2019;Corporal;A-20;Exfoliante Energizante;Camila; S/202.00 ; S/4.04 ; S/197.96 
15 03 2019;Facial;D-14;Linea Colageno y Elastina;Ana; S/145.00 ; S/4.35 ; S/140.65 
15 03 2019;Facial;D-10;Basico;Rosa; S/137.00 ; S/5.48 ; S/131.52 
16 03 2019;Facial;C-19;Exfoliación;Rosa; S/181.00 ; S/10.86 ; S/170.14 
16 03 2019;Facial;D-16;Renewel;Rosa; S/173.00 ; S/6.92 ; S/166.08 
16 03 2019;Facial;A-18;Linea Colageno y Elastina;Camila; S/145.00 ; S/2.90 ; S/142.10 
16 03 2019;Facial;C-17;Microdermoabrasión;Rosa; S/237.00 ;; S/237.00 
16 03 2019;Facial;C-20;Microdermoabrasión;Rafaella; S/237.00 ; S/21.33 ; S/215.67 
16 03 2019;Facial;B-16;Yax;María; S/157.00 ; S/3.14 ; S/153.86 
16 03 2019;Corporal;B-10;Ritual Azul Turquesa;Rafaella; S/194.00 ; S/3.88 ; S/190.12 
16 03 2019;Facial;B-18;Basico;Rafaella; S/137.00 ; S/8.22 ; S/128.78 
16 03 2019;Corporal;A-18;De Algas Desintoxicantes;María; S/101.00 ; S/8.08 ; S/92.92 
16 03 2019;Facial;C-10;Limpieza Profunda;Camila; S/218.00 ; S/19.62 ; S/198.38 
16 03 2019;Corporal;A-19;Heavenly Body;Rosa; S/192.00 ; S/19.20 ; S/172.80 
17 03 2019;Facial;C-17;Yax;María; S/157.00 ; S/10.99 ; S/146.01 
17 03 2019;Facial;B-16;Daymond Frozend;Camila; S/146.00 ;; S/146.00 
17 03 2019;Facial;B-11;Antiedad;María; S/228.00 ; S/15.96 ; S/212.04 
17 03 2019;Corporal;C-17;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/16.08 ; S/184.92 
17 03 2019;Facial;B-20;Linea Colageno y Elastina;María; S/145.00 ;; S/145.00 
17 03 2019;Facial;A-13;Equilibrante;Rosa; S/112.00 ; S/3.36 ; S/108.64 
17 03 2019;Corporal;A-11;Hieloterapia;Rafaella; S/195.00 ; S/17.55 ; S/177.45 
17 03 2019;Facial;C-17;Yax;María; S/157.00 ; S/10.99 ; S/146.01 
17 03 2019;Corporal;D-15;Chocoterapia;Camila; S/184.00 ; S/14.72 ; S/169.28 
17 03 2019;Facial;D-20;Europeo;Ana; S/199.00 ; S/19.90 ; S/179.10 
17 03 2019;Corporal;A-10;Envolvente Desintoxicante;Rosa; S/198.00 ; S/13.86 ; S/184.14 
17 03 2019;Facial;A-13;Vaporizacion;Rafaella; S/151.00 ;; S/151.00 
17 03 2019;Facial;C-19;Limpieza Profunda;Rosa; S/218.00 ; S/17.44 ; S/200.56 
17 03 2019;Facial;C-12;Antiedad;Rosa; S/228.00 ; S/9.12 ; S/218.88 
17 03 2019;Corporal;C-11;Modelaje;Camila; S/199.00 ; S/19.90 ; S/179.10 
17 03 2019;Facial;D-15;Equilibrante;María; S/112.00 ; S/4.48 ; S/107.52 
17 03 2019;Facial;D-17;Basico;Camila; S/137.00 ;; S/137.00 
17 03 2019;Facial;D-10;Tratamiento de Limpieza;Ana; S/220.00 ; S/2.20 ; S/217.80 
17 03 2019;Facial;C-18;Microdermoabrasión;María; S/237.00 ; S/11.85 ; S/225.15 
17 03 2019;Corporal;B-13;Cacahua;María; S/168.00 ;; S/168.00 
17 03 2019;Corporal;D-15;Relajante (No Recuerda Bien El Nombre);Ana; S/170.00 ; S/8.50 ; S/161.50 
17 03 2019;Facial;C-19;Antiedad;María; S/228.00 ; S/20.52 ; S/207.48 
17 03 2019;Corporal;A-13;Hipertermia;Rosa; S/202.00 ; S/12.12 ; S/189.88 
17 03 2019;Facial;C-17;Yax;Rafaella; S/157.00 ; S/7.85 ; S/149.15 
18 03 2019;Corporal;B-17;Cacahua;Camila; S/168.00 ; S/10.08 ; S/157.92 
18 03 2019;Facial;D-15;Equilibrante;María; S/112.00 ; S/4.48 ; S/107.52 
18 03 2019;Corporal;C-19;Envolvente Desintoxicante;Rafaella; S/198.00 ; S/9.90 ; S/188.10 
18 03 2019;Facial;A-19;Tratamiento de Limpieza;Ana; S/220.00 ; S/19.80 ; S/200.20 
18 03 2019;Facial;B-13;Hieloterapia;Camila; S/195.00 ; S/15.60 ; S/179.40 
18 03 2019;Corporal;D-15;Chocoterapia;Ana; S/184.00 ; S/5.52 ; S/178.48 
18 03 2019;Corporal;B-18;Ritual Esencial Del Mar;Rafaella; S/214.00 ; S/21.40 ; S/192.60 
18 03 2019;Facial;D-11;Tratamiento de Limpieza;Rosa; S/220.00 ; S/17.60 ; S/202.40 
18 03 2019;Corporal;B-10;Integral Reductivo;Ana; S/191.00 ; S/1.91 ; S/189.09 
18 03 2019;Corporal;D-17;Hieloterapia;Camila; S/195.00 ; S/7.80 ; S/187.20 
18 03 2019;Corporal;A-15;Envolvente Desintoxicante;Camila; S/198.00 ; S/1.98 ; S/196.02 
18 03 2019;Facial;B-20;Yax;Rafaella; S/157.00 ; S/12.56 ; S/144.44 
18 03 2019;Corporal;C-14;Exfoliante Energizante;Camila; S/202.00 ; S/2.02 ; S/199.98 
18 03 2019;Corporal;B-10;Hieloterapia;Ana; S/195.00 ;; S/195.00 
18 03 2019;Facial;B-11;Limpieza Profunda;Rosa; S/218.00 ; S/15.26 ; S/202.74 
18 03 2019;Corporal;D-15;Ritual Esencial Del Mar;Rosa; S/214.00 ; S/21.40 ; S/192.60 
18 03 2019;Facial;C-14;Linea Colageno y Elastina;Camila; S/145.00 ; S/4.35 ; S/140.65 
18 03 2019;Facial;C-13;Europeo;Ana; S/199.00 ; S/19.90 ; S/179.10 
18 03 2019;Corporal;C-12;Modelaje;María; S/199.00 ; S/11.94 ; S/187.06 
18 03 2019;Corporal;A-18;Reductivo;María; S/138.00 ; S/6.90 ; S/131.10 
18 03 2019;Facial;C-14;Lifting de Piel Madura;María; S/212.00 ; S/8.48 ; S/203.52 
18 03 2019;Facial;A-19;Hieloterapia;Rosa; S/195.00 ; S/5.85 ; S/189.15 
18 03 2019;Facial;B-15;Linea Colageno y Elastina;Rafaella; S/145.00 ; S/2.90 ; S/142.10 
19 03 2019;Facial;A-12;Microdermoabrasión;Rafaella; S/237.00 ;; S/237.00 
19 03 2019;Corporal;D-13;Envolvente De Aguacate Con Yogurt;Ana; S/201.00 ;; S/201.00 
19 03 2019;Corporal;D-17;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/2.01 ; S/198.99 
19 03 2019;Facial;A-18;Renewel;Camila; S/173.00 ; S/8.65 ; S/164.35 
19 03 2019;Facial;C-11;Vaporizacion;María; S/151.00 ; S/3.02 ; S/147.98 
19 03 2019;Corporal;A-11;Reductivo;María; S/138.00 ; S/5.52 ; S/132.48 
19 03 2019;Corporal;C-18;Modelaje;Rafaella; S/199.00 ; S/15.92 ; S/183.08 
19 03 2019;Facial;B-18;Antiedad;Rafaella; S/228.00 ; S/22.80 ; S/205.20 
19 03 2019;Facial;A-16;Europeo;Rafaella; S/199.00 ; S/7.96 ; S/191.04 
19 03 2019;Facial;C-20;Equilibrante;María; S/112.00 ; S/11.20 ; S/100.80 
19 03 2019;Corporal;A-12;Modelaje;Rosa; S/199.00 ; S/13.93 ; S/185.07 
19 03 2019;Facial;A-15;Exfoliación;Rosa; S/181.00 ; S/18.10 ; S/162.90 
19 03 2019;Facial;C-19;Europeo;Rafaella; S/199.00 ; S/19.90 ; S/179.10 
19 03 2019;Facial;D-19;Basico;María; S/137.00 ; S/9.59 ; S/127.41 
19 03 2019;Facial;A-13;Vaporizacion;Rafaella; S/151.00 ;; S/151.00 
19 03 2019;Corporal;A-11;Con Tequila;Ana; S/146.00 ; S/8.76 ; S/137.24 
19 03 2019;Facial;C-20;Equilibrante;María; S/112.00 ; S/11.20 ; S/100.80 
19 03 2019;Corporal;B-12;Modelaje;María; S/199.00 ; S/1.99 ; S/197.01 
20 03 2019;Facial;D-16;Vaporizacion;María; S/151.00 ; S/15.10 ; S/135.90 
20 03 2019;Facial;A-20;Europeo;María; S/199.00 ;; S/199.00 
20 03 2019;Facial;D-13;Vaporizacion;Camila; S/151.00 ; S/13.59 ; S/137.41 
20 03 2019;Corporal;A-16;Velo De Novia (Exfoliacion Corporal);Ana; S/217.00 ; S/19.53 ; S/197.47 
20 03 2019;Corporal;C-11;Ritual Azul Turquesa;Ana; S/194.00 ; S/11.64 ; S/182.36 
20 03 2019;Facial;D-13;Europeo;María; S/199.00 ; S/19.90 ; S/179.10 
20 03 2019;Facial;D-17;Lifting de Piel Madura;Ana; S/212.00 ; S/2.12 ; S/209.88 
20 03 2019;Corporal;B-15;Envolvente De Aguacate Con Yogurt;María; S/201.00 ; S/10.05 ; S/190.95 
20 03 2019;Facial;B-11;Antiedad;Camila; S/228.00 ; S/13.68 ; S/214.32 
20 03 2019;Corporal;C-17;Cacahua;María; S/168.00 ; S/1.68 ; S/166.32 
20 03 2019;Corporal;B-15;Reductivo;Camila; S/138.00 ; S/6.90 ; S/131.10 
20 03 2019;Corporal;B-20;Relajante (No Recuerda Bien El Nombre);María; S/170.00 ; S/11.90 ; S/158.10 
20 03 2019;Facial;C-11;Daymond Frozend;Camila; S/146.00 ; S/4.38 ; S/141.62 
20 03 2019;Facial;C-17;Equilibrante;Camila; S/112.00 ; S/4.48 ; S/107.52 
21 03 2019;Facial;B-20;Linea Colageno y Elastina;María; S/145.00 ;; S/145.00 
21 03 2019;Corporal;A-12;Fango;Rafaella; S/111.00 ; S/4.44 ; S/106.56 
21 03 2019;Facial;B-17;Limpieza Profunda;María; S/218.00 ; S/17.44 ; S/200.56 
21 03 2019;Facial;D-11;Renewel;María; S/173.00 ; S/6.92 ; S/166.08 
21 03 2019;Corporal;A-20;Reductivo;Ana; S/138.00 ; S/6.90 ; S/131.10 
21 03 2019;Facial;B-14;Basico;Camila; S/137.00 ; S/8.22 ; S/128.78 
21 03 2019;Facial;D-15;Basico;Camila; S/137.00 ; S/6.85 ; S/130.15 
21 03 2019;Corporal;B-11;Heavenly Body;María; S/192.00 ; S/15.36 ; S/176.64 
21 03 2019;Corporal;A-20;Exfoliante Energizante;Camila; S/202.00 ; S/4.04 ; S/197.96 
21 03 2019;Facial;B-15;Linea Colageno y Elastina;Rafaella; S/145.00 ; S/2.90 ; S/142.10 
21 03 2019;Facial;B-13;Lifting de Piel Madura;Rosa; S/212.00 ;; S/212.00 
21 03 2019;Facial;D-19;Hieloterapia;Rosa; S/195.00 ;; S/195.00 
21 03 2019;Facial;C-16;Hidratante;Rosa; S/193.00 ; S/15.44 ; S/177.56 
21 03 2019;Corporal;D-16;Con Tequila;Camila; S/146.00 ; S/14.60 ; S/131.40 
21 03 2019;Corporal;A-15;Envolvente Desintoxicante;Camila; S/198.00 ; S/1.98 ; S/196.02 
21 03 2019;Corporal;D-10;Hipertermia;Ana; S/202.00 ; S/12.12 ; S/189.88 
21 03 2019;Facial;C-11;Daymond Frozend;Camila; S/146.00 ; S/4.38 ; S/141.62 
21 03 2019;Corporal;B-10;Fango;Rafaella; S/111.00 ; S/9.99 ; S/101.01 
21 03 2019;Corporal;C-18;Integral Reductivo;Rosa; S/191.00 ; S/1.91 ; S/189.09 
21 03 2019;Facial;D-14;Linea Colageno y Elastina;Ana; S/145.00 ; S/4.35 ; S/140.65 
21 03 2019;Facial;D-11;Microdermoabrasión;María; S/237.00 ; S/14.22 ; S/222.78 
21 03 2019;Facial;A-10;Limpieza Profunda;Rafaella; S/218.00 ; S/17.44 ; S/200.56 
21 03 2019;Corporal;A-17;De Algas Desintoxicantes;María; S/101.00 ; S/3.03 ; S/97.97 
21 03 2019;Corporal;A-14;Con Tequila;Ana; S/146.00 ; S/1.46 ; S/144.54 
21 03 2019;Corporal;D-11;Ritual Esencial Del Mar;María; S/214.00 ; S/4.28 ; S/209.72 
21 03 2019;Facial;D-20;Europeo;Ana; S/199.00 ; S/19.90 ; S/179.10 
21 03 2019;Corporal;B-11;Hipertermia;Camila; S/202.00 ; S/2.02 ; S/199.98 
21 03 2019;Corporal;B-11;Reductivo;Camila; S/138.00 ; S/5.52 ; S/132.48 
21 03 2019;Corporal;A-20;Heavenly Body;María; S/192.00 ; S/11.52 ; S/180.48 
21 03 2019;Facial;B-15;Hieloterapia;María; S/195.00 ; S/11.70 ; S/183.30 
22 03 2019;Facial;D-19;Hieloterapia;Rosa; S/195.00 ;; S/195.00 
22 03 2019;Corporal;B-17;Relajante (No Recuerda Bien El Nombre);Rosa; S/170.00 ; S/6.80 ; S/163.20 
22 03 2019;Corporal;D-19;Fango;Rosa; S/111.00 ; S/8.88 ; S/102.12 
22 03 2019;Facial;D-16;Antiedad;María; S/228.00 ; S/22.80 ; S/205.20 
22 03 2019;Corporal;D-12;Reductivo;Rosa; S/138.00 ; S/8.28 ; S/129.72 
22 03 2019;Facial;B-19;Antiedad;Rafaella; S/228.00 ; S/13.68 ; S/214.32 
22 03 2019;Corporal;C-11;De Algas Desintoxicantes;Rosa; S/101.00 ; S/10.10 ; S/90.90 
22 03 2019;Facial;A-19;Europeo;Rafaella; S/199.00 ; S/9.95 ; S/189.05 
22 03 2019;Facial;C-19;Daymond Frozend;Ana; S/146.00 ; S/4.38 ; S/141.62 
22 03 2019;Corporal;A-10;Cacahua;Ana; S/168.00 ; S/8.40 ; S/159.60 
22 03 2019;Corporal;A-14;Envolvente Desintoxicante;Rafaella; S/198.00 ; S/3.96 ; S/194.04 
22 03 2019;Corporal;A-11;Con Tequila;Ana; S/146.00 ; S/8.76 ; S/137.24 
22 03 2019;Facial;B-13;Antiedad;Ana; S/228.00 ; S/22.80 ; S/205.20 
22 03 2019;Corporal;D-15;Chocoterapia;Ana; S/184.00 ; S/5.52 ; S/178.48 
22 03 2019;Facial;C-10;Basico;María; S/137.00 ; S/4.11 ; S/132.89 
22 03 2019;Facial;D-16;Hidratante;Camila; S/193.00 ; S/9.65 ; S/183.35 
22 03 2019;Corporal;D-19;Reductivo;Camila; S/138.00 ; S/11.04 ; S/126.96 
22 03 2019;Facial;D-15;Basico;Camila; S/137.00 ;; S/137.00 
22 03 2019;Corporal;B-16;Integral Reductivo;Rafaella; S/191.00 ; S/15.28 ; S/175.72 
22 03 2019;Corporal;D-14;Relajante (No Recuerda Bien El Nombre);Rafaella; S/170.00 ; S/15.30 ; S/154.70 
22 03 2019;Corporal;C-20;Chocoterapia;Rafaella; S/184.00 ;; S/184.00 
22 03 2019;Corporal;A-20;Ritual Esencial Del Mar;Ana; S/214.00 ; S/4.28 ; S/209.72 
22 03 2019;Facial;D-15;Exfoliación;Rafaella; S/181.00 ; S/1.81 ; S/179.19 
22 03 2019;Corporal;A-18;Chocoterapia;Ana; S/184.00 ; S/11.04 ; S/172.96 
22 03 2019;Corporal;D-19;Fango;Rosa; S/111.00 ; S/8.88 ; S/102.12 
22 03 2019;Facial;A-10;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
22 03 2019;Facial;C-14;Microdermoabrasión;Camila; S/237.00 ; S/21.33 ; S/215.67 
22 03 2019;Corporal;A-20;Envolvente De Aguacate Con Yogurt;Ana; S/201.00 ; S/16.08 ; S/184.92 
22 03 2019;Corporal;C-17;Ritual Esencial Del Mar;Rafaella; S/214.00 ; S/12.84 ; S/201.16 
23 03 2019;Corporal;B-16;Chocoterapia;Camila; S/184.00 ; S/1.84 ; S/182.16 
23 03 2019;Facial;C-13;Daymond Frozend;Rosa; S/146.00 ; S/4.38 ; S/141.62 
23 03 2019;Facial;A-19;Hieloterapia;Rosa; S/195.00 ; S/5.85 ; S/189.15 
23 03 2019;Facial;B-19;Tratamiento de Limpieza;Rosa; S/220.00 ; S/6.60 ; S/213.40 
23 03 2019;Facial;A-15;Daymond Frozend;María; S/146.00 ; S/13.14 ; S/132.86 
23 03 2019;Corporal;B-17;Relajante (No Recuerda Bien El Nombre);Rosa; S/170.00 ; S/6.80 ; S/163.20 
23 03 2019;Corporal;C-15;Hieloterapia;Rosa; S/195.00 ; S/1.95 ; S/193.05 
23 03 2019;Facial;D-17;Basico;Camila; S/137.00 ;; S/137.00 
23 03 2019;Facial;C-16;Europeo;Rosa; S/199.00 ;; S/199.00 
23 03 2019;Facial;B-19;Microdermoabrasión;Rafaella; S/237.00 ; S/14.22 ; S/222.78 
23 03 2019;Corporal;D-17;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/2.01 ; S/198.99 
23 03 2019;Facial;D-20;Renewel;María; S/173.00 ; S/13.84 ; S/159.16 
23 03 2019;Facial;B-10;Limpieza Profunda;Rosa; S/218.00 ; S/4.36 ; S/213.64 
23 03 2019;Facial;A-10;Antiedad;Rosa; S/228.00 ; S/20.52 ; S/207.48 
23 03 2019;Corporal;B-15;Ritual Azul Turquesa;Rafaella; S/194.00 ;; S/194.00 
23 03 2019;Facial;B-11;Linea Colageno y Elastina;Ana; S/145.00 ; S/11.60 ; S/133.40 
23 03 2019;Facial;B-18;Equilibrante;Rosa; S/112.00 ; S/5.60 ; S/106.40 
23 03 2019;Facial;C-16;Renewel;Ana; S/173.00 ; S/10.38 ; S/162.62 
23 03 2019;Facial;D-18;Exfoliación;Rosa; S/181.00 ; S/7.24 ; S/173.76 
23 03 2019;Facial;C-18;Daymond Frozend;Rafaella; S/146.00 ; S/1.46 ; S/144.54 
23 03 2019;Facial;A-13;Equilibrante;Rosa; S/112.00 ; S/3.36 ; S/108.64 
24 03 2019;Facial;A-18;Renewel;Camila; S/173.00 ; S/8.65 ; S/164.35 
24 03 2019;Facial;B-14;Limpieza Profunda;Ana; S/218.00 ; S/13.08 ; S/204.92 
24 03 2019;Corporal;C-15;Ritual Azul Turquesa;María; S/194.00 ; S/9.70 ; S/184.30 
24 03 2019;Corporal;C-19;Modelaje;Rosa; S/199.00 ; S/19.90 ; S/179.10 
24 03 2019;Facial;B-11;Limpieza Profunda;Rosa; S/218.00 ; S/15.26 ; S/202.74 
24 03 2019;Corporal;B-16;Chocoterapia;Camila; S/184.00 ; S/1.84 ; S/182.16 
24 03 2019;Facial;A-19;Tratamiento de Limpieza;Ana; S/220.00 ; S/19.80 ; S/200.20 
24 03 2019;Facial;D-19;Yax;Camila; S/157.00 ; S/3.14 ; S/153.86 
24 03 2019;Facial;A-15;Antiedad;Ana; S/228.00 ; S/20.52 ; S/207.48 
24 03 2019;Facial;D-14;Hidratante;Rosa; S/193.00 ; S/9.65 ; S/183.35 
24 03 2019;Facial;A-19;Europeo;Rafaella; S/199.00 ; S/9.95 ; S/189.05 
24 03 2019;Facial;B-15;Linea Colageno y Elastina;Rafaella; S/145.00 ; S/2.90 ; S/142.10 
24 03 2019;Corporal;D-19;Fango;Rosa; S/111.00 ; S/8.88 ; S/102.12 
24 03 2019;Facial;B-18;Europeo;Ana; S/199.00 ; S/7.96 ; S/191.04 
24 03 2019;Corporal;C-18;De Algas Desintoxicantes;Rafaella; S/101.00 ; S/9.09 ; S/91.91 
24 03 2019;Corporal;A-15;Hipertermia;María; S/202.00 ; S/12.12 ; S/189.88 
24 03 2019;Corporal;C-17;Reductivo;Rafaella; S/138.00 ; S/12.42 ; S/125.58 
24 03 2019;Corporal;A-11;Envolvente Desintoxicante;Rafaella; S/198.00 ; S/17.82 ; S/180.18 
24 03 2019;Corporal;D-15;Fango;Rafaella; S/111.00 ; S/1.11 ; S/109.89 
24 03 2019;Corporal;C-20;Ritual Esencial Del Mar;María; S/214.00 ;; S/214.00 
24 03 2019;Facial;A-10;Microdermoabrasión;Rosa; S/237.00 ; S/4.74 ; S/232.26 
24 03 2019;Facial;C-15;Daymond Frozend;Rafaella; S/146.00 ; S/5.84 ; S/140.16 
24 03 2019;Corporal;C-16;Chocoterapia;María; S/184.00 ; S/9.20 ; S/174.80 
24 03 2019;Corporal;D-18;Modelaje;Rosa; S/199.00 ; S/17.91 ; S/181.09 
24 03 2019;Corporal;A-11;Con Tequila;Ana; S/146.00 ; S/8.76 ; S/137.24 
24 03 2019;Facial;C-20;Equilibrante;María; S/112.00 ; S/11.20 ; S/100.80 
24 03 2019;Corporal;B-20;Hieloterapia;Ana; S/195.00 ; S/15.60 ; S/179.40 
24 03 2019;Corporal;C-10;Integral Reductivo;María; S/191.00 ; S/7.64 ; S/183.36 
25 03 2019;Corporal;D-18;De Algas Desintoxicantes;Rafaella; S/101.00 ;; S/101.00 
25 03 2019;Facial;B-18;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
25 03 2019;Corporal;A-20;Reductivo;Rafaella; S/138.00 ; S/1.38 ; S/136.62 
25 03 2019;Facial;D-11;Antiedad;Rosa; S/228.00 ; S/9.12 ; S/218.88 
25 03 2019;Corporal;C-16;Exfoliante Energizante;Camila; S/202.00 ; S/12.12 ; S/189.88 
25 03 2019;Facial;C-14;Daymond Frozend;María; S/146.00 ; S/14.60 ; S/131.40 
25 03 2019;Facial;C-20;Europeo;Camila; S/199.00 ; S/11.94 ; S/187.06 
25 03 2019;Corporal;B-10;Hieloterapia;Ana; S/195.00 ;; S/195.00 
25 03 2019;Facial;C-17;Limpieza Profunda;Rafaella; S/218.00 ; S/4.36 ; S/213.64 
25 03 2019;Facial;D-15;Basico;Camila; S/137.00 ; S/6.85 ; S/130.15 
25 03 2019;Corporal;A-19;Hieloterapia;María; S/195.00 ;; S/195.00 
25 03 2019;Facial;C-16;Limpieza Profunda;Rafaella; S/218.00 ; S/17.44 ; S/200.56 
25 03 2019;Corporal;D-11;Ritual Esencial Del Mar;María; S/214.00 ; S/4.28 ; S/209.72 
25 03 2019;Facial;D-10;Equilibrante;Rosa; S/112.00 ; S/4.48 ; S/107.52 
25 03 2019;Corporal;A-14;Con Tequila;Ana; S/146.00 ; S/1.46 ; S/144.54 
25 03 2019;Facial;C-10;Limpieza Profunda;Camila; S/218.00 ; S/19.62 ; S/198.38 
25 03 2019;Corporal;B-20;Relajante (No Recuerda Bien El Nombre);María; S/170.00 ; S/11.90 ; S/158.10 
25 03 2019;Corporal;B-19;Velo De Novia (Exfoliacion Corporal);Ana; S/217.00 ; S/6.51 ; S/210.49 
25 03 2019;Corporal;A-17;Cacahua;Camila; S/168.00 ; S/3.36 ; S/164.64 
25 03 2019;Facial;B-18;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
25 03 2019;Facial;D-12;Microdermoabrasión;Rosa; S/237.00 ; S/4.74 ; S/232.26 
25 03 2019;Corporal;D-12;Con Tequila;Rafaella; S/146.00 ; S/10.22 ; S/135.78 
25 03 2019;Facial;C-16;Antiedad;Ana; S/228.00 ; S/9.12 ; S/218.88 
25 03 2019;Facial;A-17;Yax;Camila; S/157.00 ; S/12.56 ; S/144.44 
25 03 2019;Facial;A-20;Limpieza Profunda;Rosa; S/218.00 ; S/13.08 ; S/204.92 
25 03 2019;Facial;D-20;Europeo;Ana; S/199.00 ; S/19.90 ; S/179.10 
25 03 2019;Corporal;C-19;Ritual Azul Turquesa;Camila; S/194.00 ; S/5.82 ; S/188.18 
25 03 2019;Facial;B-14;Basico;Camila; S/137.00 ; S/8.22 ; S/128.78 
26 03 2019;Corporal;D-11;Hipertermia;Ana; S/202.00 ; S/18.18 ; S/183.82 
26 03 2019;Corporal;D-15;Chocoterapia;Ana; S/184.00 ; S/5.52 ; S/178.48 
26 03 2019;Facial;C-14;Linea Colageno y Elastina;Camila; S/145.00 ; S/4.35 ; S/140.65 
26 03 2019;Facial;D-10;Tratamiento de Limpieza;Ana; S/220.00 ; S/2.20 ; S/217.80 
26 03 2019;Corporal;D-14;Ritual Azul Turquesa;Camila; S/194.00 ; S/9.70 ; S/184.30 
26 03 2019;Facial;B-17;Tratamiento de Limpieza;Rosa; S/220.00 ;; S/220.00 
26 03 2019;Corporal;B-15;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/13.02 ; S/203.98 
26 03 2019;Corporal;D-14;Integral Reductivo;Camila; S/191.00 ; S/17.19 ; S/173.81 
26 03 2019;Corporal;C-19;Modelaje;Rosa; S/199.00 ; S/19.90 ; S/179.10 
26 03 2019;Facial;C-13;Daymond Frozend;Rosa; S/146.00 ; S/4.38 ; S/141.62 
26 03 2019;Facial;B-11;Limpieza Profunda;Rosa; S/218.00 ; S/15.26 ; S/202.74 
26 03 2019;Facial;D-13;Limpieza Profunda;María; S/218.00 ; S/4.36 ; S/213.64 
26 03 2019;Facial;D-13;Daymond Frozend;María; S/146.00 ; S/13.14 ; S/132.86 
26 03 2019;Corporal;D-12;Ritual Esencial Del Mar;María; S/214.00 ; S/8.56 ; S/205.44 
26 03 2019;Facial;A-17;Hieloterapia;Camila; S/195.00 ; S/13.65 ; S/181.35 
26 03 2019;Facial;C-10;Limpieza Profunda;Camila; S/218.00 ; S/19.62 ; S/198.38 
26 03 2019;Corporal;B-19;Ritual Azul Turquesa;María; S/194.00 ; S/3.88 ; S/190.12 
27 03 2019;Corporal;B-15;Hipertermia;María; S/202.00 ;; S/202.00 
27 03 2019;Facial;A-16;Europeo;Rafaella; S/199.00 ; S/7.96 ; S/191.04 
27 03 2019;Facial;D-10;Europeo;Ana; S/199.00 ; S/7.96 ; S/191.04 
27 03 2019;Facial;C-16;Limpieza Profunda;Rafaella; S/218.00 ; S/17.44 ; S/200.56 
