FECHA;CATEGORÍA;CLIENTE;TRATAMIENTO;ESTETICISTA;PRECIO;DESCUENTO; TOTAL COBRADO 
13 06 2019;Corporal;B-11;Chocoterapia;Ana; S/184.00 ;; S/184.00 
13 06 2019;Facial;B-13;Limpieza Profunda;Rafaella; S/218.00 ; S/10.90 ; S/207.10 
13 06 2019;Corporal;D-10;Hieloterapia;Camila; S/195.00 ; S/9.75 ; S/185.25 
13 06 2019;Facial;C-20;Equilibrante;María; S/112.00 ; S/11.20 ; S/100.80 
13 06 2019;Corporal;C-18;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/2.01 ; S/198.99 
13 06 2019;Corporal;A-16;Ritual Esencial Del Mar;María; S/214.00 ; S/4.28 ; S/209.72 
13 06 2019;Corporal;D-12;De Algas Desintoxicantes;María; S/101.00 ; S/7.07 ; S/93.93 
13 06 2019;Facial;A-18;Limpieza Profunda;Camila; S/218.00 ; S/13.08 ; S/204.92 
13 06 2019;Facial;A-13;Renewel;Camila; S/173.00 ; S/3.46 ; S/169.54 
13 06 2019;Corporal;C-19;De Algas Desintoxicantes;Rosa; S/101.00 ;; S/101.00 
13 06 2019;Corporal;A-15;Fango Aromatico;Rafaella; S/128.00 ; S/5.12 ; S/122.88 
13 06 2019;Facial;D-15;Accua Morin;Camila; S/149.00 ; S/2.98 ; S/146.02 
13 06 2019;Facial;A-16;Accua Morin;María; S/149.00 ; S/7.45 ; S/141.55 
13 06 2019;Corporal;C-17;Cacahua;María; S/168.00 ; S/1.68 ; S/166.32 
13 06 2019;Corporal;A-17;Cacahua;Ana; S/168.00 ; S/13.44 ; S/154.56 
13 06 2019;Corporal;D-14;Heavenly Body;Camila; S/192.00 ; S/5.76 ; S/186.24 
13 06 2019;Facial;B-17;Limpieza Profunda;Rosa; S/218.00 ; S/19.62 ; S/198.38 
13 06 2019;Facial;B-19;Microdermoabrasión;Rafaella; S/237.00 ; S/14.22 ; S/222.78 
13 06 2019;Corporal;A-10;Cacahua;Ana; S/168.00 ; S/8.40 ; S/159.60 
13 06 2019;Corporal;C-18;Fango Aromatico;Rafaella; S/128.00 ; S/5.12 ; S/122.88 
14 06 2019;Corporal;A-15;Envolvente De Aguacate Con Yogurt;Rosa; S/201.00 ; S/10.05 ; S/190.95 
14 06 2019;Facial;B-18;Basico;Rafaella; S/137.00 ; S/8.22 ; S/128.78 
14 06 2019;Corporal;A-11;Hieloterapia;Rafaella; S/195.00 ; S/17.55 ; S/177.45 
14 06 2019;Corporal;C-11;Envolvente Desintoxicante;Rosa; S/198.00 ;; S/198.00 
14 06 2019;Facial;A-12;Limpieza Profunda;Camila; S/218.00 ; S/19.62 ; S/198.38 
14 06 2019;Corporal;A-12;Hipertermia;Rafaella; S/202.00 ; S/2.02 ; S/199.98 
14 06 2019;Corporal;D-10;Con Tequila;Rosa; S/146.00 ; S/10.22 ; S/135.78 
14 06 2019;Facial;B-11;Linea Colageno y Elastina;Ana; S/145.00 ; S/14.50 ; S/130.50 
14 06 2019;Corporal;A-18;Envolvente Desintoxicante;Ana; S/198.00 ; S/9.90 ; S/188.10 
14 06 2019;Facial;C-17;Yax;Ana; S/157.00 ;; S/157.00 
14 06 2019;Facial;B-15;Limpieza Profunda;Rafaella; S/218.00 ; S/6.54 ; S/211.46 
14 06 2019;Corporal;A-19;Reductivo;Rosa; S/138.00 ; S/2.76 ; S/135.24 
14 06 2019;Facial;D-15;Equilibrante;María; S/112.00 ; S/4.48 ; S/107.52 
15 06 2019;Corporal;A-10;Cacahua;María; S/168.00 ; S/1.68 ; S/166.32 
15 06 2019;Facial;C-11;Daymond Frozend;Camila; S/146.00 ; S/4.38 ; S/141.62 
15 06 2019;Facial;D-19;Linea Colageno y Elastina;Rosa; S/145.00 ; S/2.90 ; S/142.10 
15 06 2019;Corporal;A-15;Hieloterapia;Rosa; S/195.00 ; S/5.85 ; S/189.15 
15 06 2019;Corporal;B-10;Fango;Rafaella; S/111.00 ; S/9.99 ; S/101.01 
15 06 2019;Facial;A-17;Hieloterapia;Camila; S/195.00 ; S/13.65 ; S/181.35 
15 06 2019;Corporal;D-14;Heavenly Body;Camila; S/192.00 ; S/5.76 ; S/186.24 
15 06 2019;Facial;C-19;Limpieza Profunda;María; S/218.00 ; S/2.18 ; S/215.82 
15 06 2019;Facial;A-10;Europeo;Rosa; S/199.00 ;; S/199.00 
15 06 2019;Facial;D-19;Hieloterapia;Rosa; S/195.00 ;; S/195.00 
15 06 2019;Facial;A-16;Linea Colageno y Elastina;Rosa; S/145.00 ; S/14.50 ; S/130.50 
15 06 2019;Facial;B-20;Yax;Rafaella; S/157.00 ; S/12.56 ; S/144.44 
15 06 2019;Facial;B-17;Europeo;Camila; S/199.00 ;; S/199.00 
15 06 2019;Corporal;C-20;Chocoterapia;Rafaella; S/184.00 ;; S/184.00 
15 06 2019;Corporal;B-14;Heavenly Body;Camila; S/192.00 ; S/7.68 ; S/184.32 
15 06 2019;Corporal;B-15;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/13.02 ; S/203.98 
16 06 2019;Corporal;B-13;Cacahua;María; S/168.00 ;; S/168.00 
16 06 2019;Facial;D-16;Hidratante;Camila; S/193.00 ; S/9.65 ; S/183.35 
16 06 2019;Facial;A-17;Linea Colageno y Elastina;Camila; S/145.00 ; S/1.45 ; S/143.55 
16 06 2019;Corporal;C-16;Chocoterapia;María; S/184.00 ; S/9.20 ; S/174.80 
16 06 2019;Corporal;A-19;Cacahua;Ana; S/168.00 ; S/15.12 ; S/152.88 
16 06 2019;Corporal;C-18;Integral Reductivo;Rosa; S/191.00 ; S/1.91 ; S/189.09 
16 06 2019;Corporal;D-14;De Algas Desintoxicantes;María; S/101.00 ; S/1.01 ; S/99.99 
16 06 2019;Facial;C-10;Limpieza Profunda;María; S/218.00 ; S/13.08 ; S/204.92 
16 06 2019;Facial;B-10;Europeo;Rosa; S/199.00 ; S/7.96 ; S/191.04 
16 06 2019;Facial;B-20;Tratamiento de Limpieza;María; S/220.00 ; S/17.60 ; S/202.40 
16 06 2019;Corporal;C-20;Ritual Esencial Del Mar;María; S/214.00 ;; S/214.00 
16 06 2019;Corporal;A-17;Cacahua;Camila; S/168.00 ; S/3.36 ; S/164.64 
16 06 2019;Corporal;A-12;Chocoterapia;Ana; S/184.00 ; S/12.88 ; S/171.12 
16 06 2019;Corporal;D-14;Hieloterapia;Camila; S/195.00 ;; S/195.00 
16 06 2019;Facial;C-16;Limpieza Profunda;Rafaella; S/218.00 ; S/17.44 ; S/200.56 
16 06 2019;Corporal;C-19;Reductivo;Camila; S/138.00 ; S/13.80 ; S/124.20 
16 06 2019;Corporal;B-17;Hipertermia;Rafaella; S/202.00 ; S/20.20 ; S/181.80 
16 06 2019;Corporal;B-11;Heavenly Body;María; S/192.00 ; S/15.36 ; S/176.64 
16 06 2019;Corporal;D-13;Chocoterapia;Camila; S/184.00 ; S/16.56 ; S/167.44 
16 06 2019;Corporal;C-20;Ritual Esencial Del Mar;Camila; S/214.00 ; S/14.98 ; S/199.02 
16 06 2019;Corporal;A-14;Integral Reductivo;Ana; S/191.00 ; S/13.37 ; S/177.63 
16 06 2019;Corporal;A-14;Envolvente Desintoxicante;Rafaella; S/198.00 ; S/3.96 ; S/194.04 
17 06 2019;Facial;D-19;Linea Colageno y Elastina;Rosa; S/145.00 ; S/2.90 ; S/142.10 
17 06 2019;Corporal;D-18;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ;; S/201.00 
17 06 2019;Corporal;A-18;Chocoterapia;Ana; S/184.00 ; S/11.04 ; S/172.96 
17 06 2019;Facial;B-16;Limpieza Profunda;Ana; S/218.00 ; S/4.36 ; S/213.64 
17 06 2019;Corporal;D-14;Integral Reductivo;Camila; S/191.00 ; S/17.19 ; S/173.81 
17 06 2019;Corporal;D-20;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/15.19 ; S/201.81 
17 06 2019;Corporal;A-15;Hipertermia;Rafaella; S/202.00 ; S/10.10 ; S/191.90 
17 06 2019;Corporal;A-18;Envolvente Desintoxicante;Ana; S/198.00 ; S/9.90 ; S/188.10 
17 06 2019;Corporal;B-17;De Algas Desintoxicantes;Camila; S/101.00 ; S/1.01 ; S/99.99 
17 06 2019;Corporal;D-11;Integral Reductivo;María; S/191.00 ; S/3.82 ; S/187.18 
17 06 2019;Corporal;D-20;Cacahua;Rosa; S/168.00 ; S/15.12 ; S/152.88 
17 06 2019;Corporal;C-13;Envolvente Desintoxicante;María; S/198.00 ; S/1.98 ; S/196.02 
17 06 2019;Corporal;C-11;Integral Reductivo;Rosa; S/191.00 ; S/11.46 ; S/179.54 
17 06 2019;Facial;D-12;Basico;María; S/137.00 ; S/4.11 ; S/132.89 
17 06 2019;Corporal;A-20;Exfoliante Energizante;Camila; S/202.00 ; S/4.04 ; S/197.96 
17 06 2019;Corporal;C-18;Integral Reductivo;Rosa; S/191.00 ; S/3.82 ; S/187.18 
17 06 2019;Corporal;C-12;Modelaje;María; S/199.00 ; S/11.94 ; S/187.06 
17 06 2019;Facial;D-19;Hieloterapia;Rosa; S/195.00 ;; S/195.00 
17 06 2019;Corporal;B-15;De Algas Desintoxicantes;Camila; S/101.00 ; S/10.10 ; S/90.90 
17 06 2019;Corporal;B-17;Relajante (No Recuerda Bien El Nombre);Rosa; S/170.00 ; S/6.80 ; S/163.20 
17 06 2019;Facial;D-11;Yax;Camila; S/157.00 ; S/4.71 ; S/152.29 
17 06 2019;Facial;A-15;Daymond Frozend;Ana; S/146.00 ; S/11.68 ; S/134.32 
17 06 2019;Facial;C-20;Limpieza Profunda;Rafaella; S/218.00 ; S/19.62 ; S/198.38 
17 06 2019;Corporal;A-10;Ritual Esencial Del Mar;María; S/214.00 ; S/21.40 ; S/192.60 
17 06 2019;Facial;B-18;Microdermoabrasión;Camila; S/237.00 ; S/4.74 ; S/232.26 
17 06 2019;Facial;B-10;Limpieza Profunda;Rosa; S/218.00 ; S/4.36 ; S/213.64 
18 06 2019;Corporal;B-12;Con Tequila;Rosa; S/146.00 ; S/13.14 ; S/132.86 
18 06 2019;Corporal;D-15;Chocoterapia;Camila; S/184.00 ; S/14.72 ; S/169.28 
18 06 2019;Corporal;C-19;Con Tequila;María; S/146.00 ; S/1.46 ; S/144.54 
18 06 2019;Corporal;D-13;Chocoterapia;Camila; S/184.00 ; S/16.56 ; S/167.44 
18 06 2019;Corporal;B-20;Hieloterapia;Ana; S/195.00 ; S/15.60 ; S/179.40 
18 06 2019;Corporal;B-10;Ritual Azul Turquesa;Rosa; S/194.00 ; S/13.58 ; S/180.42 
18 06 2019;Corporal;C-20;Chocoterapia;Rafaella; S/184.00 ;; S/184.00 
18 06 2019;Corporal;D-12;Integral Reductivo;Camila; S/191.00 ; S/11.46 ; S/179.54 
18 06 2019;Facial;A-18;Europeo;Camila; S/199.00 ; S/13.93 ; S/185.07 
18 06 2019;Facial;C-16;Hidratante;Rosa; S/193.00 ; S/3.86 ; S/189.14 
18 06 2019;Corporal;A-20;Reductivo;Rafaella; S/138.00 ; S/1.38 ; S/136.62 
18 06 2019;Facial;D-13;Limpieza Profunda;Ana; S/218.00 ; S/8.72 ; S/209.28 
18 06 2019;Corporal;B-18;Cacahua;Ana; S/168.00 ; S/15.12 ; S/152.88 
18 06 2019;Corporal;B-11;Heavenly Body;María; S/192.00 ; S/15.36 ; S/176.64 
18 06 2019;Facial;D-11;Tratamiento de Limpieza;Rosa; S/220.00 ; S/17.60 ; S/202.40 
18 06 2019;Corporal;A-20;Ritual Azul Turquesa;Ana; S/194.00 ; S/19.40 ; S/174.60 
19 06 2019;Corporal;D-14;Integral Reductivo;Camila; S/191.00 ; S/17.19 ; S/173.81 
19 06 2019;Corporal;D-20;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/15.19 ; S/201.81 
19 06 2019;Corporal;A-10;Cacahua;Ana; S/168.00 ; S/8.40 ; S/159.60 
19 06 2019;Corporal;B-15;Velo De Novia (Exfoliacion Corporal);Rafaella; S/217.00 ; S/13.02 ; S/203.98 
19 06 2019;Facial;C-17;Lifting de Piel Madura;Rosa; S/212.00 ; S/6.36 ; S/205.64 
19 06 2019;Facial;B-20;Tratamiento de Limpieza;María; S/220.00 ; S/17.60 ; S/202.40 
19 06 2019;Facial;D-13;Hieloterapia;Camila; S/195.00 ; S/11.70 ; S/183.30 
19 06 2019;Facial;D-17;Basico;Camila; S/137.00 ;; S/137.00 
19 06 2019;Facial;C-18;Hidratante;Ana; S/193.00 ; S/13.51 ; S/179.49 
19 06 2019;Facial;C-20;Microdermoabrasión;Rafaella; S/237.00 ; S/21.33 ; S/215.67 
19 06 2019;Corporal;D-14;Exfoliante Energizante;Rosa; S/202.00 ; S/10.10 ; S/191.90 
19 06 2019;Corporal;C-20;Hipertermia;Rafaella; S/202.00 ; S/16.16 ; S/185.84 
19 06 2019;Facial;A-18;Vaporizacion;Rosa; S/151.00 ; S/15.10 ; S/135.90 
20 06 2019;Corporal;C-18;Integral Reductivo;Rosa; S/191.00 ; S/1.91 ; S/189.09 
20 06 2019;Corporal;A-17;Chocoterapia;Rafaella; S/184.00 ; S/5.52 ; S/178.48 
20 06 2019;Facial;C-19;Europeo;Rafaella; S/199.00 ; S/19.90 ; S/179.10 
20 06 2019;Facial;A-10;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
20 06 2019;Corporal;D-13;Envolvente Desintoxicante;Ana; S/198.00 ; S/5.94 ; S/192.06 
20 06 2019;Facial;B-16;Yax;María; S/157.00 ; S/3.14 ; S/153.86 
20 06 2019;Corporal;C-19;Relajante (No Recuerda Bien El Nombre);Rafaella; S/170.00 ; S/6.80 ; S/163.20 
20 06 2019;Corporal;C-16;Relajante (No Recuerda Bien El Nombre);Ana; S/170.00 ; S/11.90 ; S/158.10 
20 06 2019;Corporal;B-18;Ritual Azul Turquesa;Camila; S/194.00 ; S/17.46 ; S/176.54 
20 06 2019;Corporal;A-16;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/4.02 ; S/196.98 
20 06 2019;Corporal;A-14;De Algas Desintoxicantes;Rosa; S/101.00 ; S/3.03 ; S/97.97 
20 06 2019;Facial;D-19;Limpieza Profunda;Rosa; S/218.00 ; S/19.62 ; S/198.38 
20 06 2019;Facial;C-19;Tratamiento de Limpieza;Ana; S/220.00 ; S/11.00 ; S/209.00 
20 06 2019;Corporal;D-13;Heavenly Body;María; S/192.00 ; S/3.84 ; S/188.16 
20 06 2019;Facial;B-13;Lifting de Piel Madura;Rosa; S/212.00 ;; S/212.00 
20 06 2019;Facial;A-17;Basico;Rosa; S/137.00 ; S/9.59 ; S/127.41 
20 06 2019;Facial;D-13;Limpieza Profunda;Ana; S/218.00 ; S/8.72 ; S/209.28 
20 06 2019;Corporal;A-20;Envolvente De Aguacate Con Yogurt;Ana; S/201.00 ; S/16.08 ; S/184.92 
20 06 2019;Facial;C-17;Lifting de Piel Madura;Rosa; S/212.00 ; S/6.36 ; S/205.64 
20 06 2019;Facial;C-11;Antiedad;Rosa; S/228.00 ; S/20.52 ; S/207.48 
20 06 2019;Corporal;A-11;Reductivo;María; S/138.00 ; S/5.52 ; S/132.48 
20 06 2019;Facial;C-19;Exfoliación;Rosa; S/181.00 ; S/10.86 ; S/170.14 
20 06 2019;Facial;C-14;Linea Colageno y Elastina;Rafaella; S/145.00 ; S/11.60 ; S/133.40 
20 06 2019;Corporal;B-19;De Algas Desintoxicantes;Camila; S/101.00 ; S/3.03 ; S/97.97 
20 06 2019;Corporal;C-12;Modelaje;María; S/199.00 ; S/11.94 ; S/187.06 
20 06 2019;Corporal;C-17;Reductivo;María; S/138.00 ; S/2.76 ; S/135.24 
20 06 2019;Corporal;C-19;Fango Aromatico;María; S/128.00 ; S/6.40 ; S/121.60 
21 06 2019;Facial;C-19;Tratamiento de Limpieza;Ana; S/220.00 ; S/11.00 ; S/209.00 
21 06 2019;Corporal;C-16;Exfoliante Energizante;María; S/202.00 ; S/14.14 ; S/187.86 
21 06 2019;Facial;C-17;Yax;Rafaella; S/157.00 ; S/7.85 ; S/149.15 
21 06 2019;Facial;B-11;Linea Colageno y Elastina;Ana; S/145.00 ; S/14.50 ; S/130.50 
21 06 2019;Corporal;D-17;Relajante (No Recuerda Bien El Nombre);Camila; S/170.00 ; S/15.30 ; S/154.70 
21 06 2019;Facial;A-16;Daymond Frozend;María; S/146.00 ; S/13.14 ; S/132.86 
21 06 2019;Facial;C-11;Hidratante;Ana; S/193.00 ; S/13.51 ; S/179.49 
21 06 2019;Facial;B-15;Limpieza Profunda;Ana; S/218.00 ; S/10.90 ; S/207.10 
21 06 2019;Facial;A-17;Yax;Camila; S/157.00 ; S/12.56 ; S/144.44 
21 06 2019;Corporal;D-17;Envolvente De Aguacate Con Yogurt;Ana; S/201.00 ; S/16.08 ; S/184.92 
21 06 2019;Corporal;A-18;De Algas Desintoxicantes;Ana; S/101.00 ; S/9.09 ; S/91.91 
21 06 2019;Corporal;B-17;De Algas Desintoxicantes;Rafaella; S/101.00 ; S/2.02 ; S/98.98 
21 06 2019;Corporal;D-13;Heavenly Body;Rosa; S/192.00 ; S/9.60 ; S/182.40 
21 06 2019;Corporal;B-18;Ritual Azul Turquesa;Camila; S/194.00 ; S/17.46 ; S/176.54 
21 06 2019;Corporal;A-18;Relajante (No Recuerda Bien El Nombre);Ana; S/170.00 ; S/13.60 ; S/156.40 
21 06 2019;Corporal;C-15;Velo De Novia (Exfoliacion Corporal);Rosa; S/217.00 ; S/4.34 ; S/212.66 
21 06 2019;Facial;D-15;Equilibrante;María; S/112.00 ; S/4.48 ; S/107.52 
21 06 2019;Corporal;D-12;Reductivo;Rosa; S/138.00 ; S/8.28 ; S/129.72 
21 06 2019;Facial;B-15;Hieloterapia;María; S/195.00 ; S/11.70 ; S/183.30 
21 06 2019;Corporal;D-17;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/2.01 ; S/198.99 
21 06 2019;Facial;C-17;Hieloterapia;Rosa; S/195.00 ; S/15.60 ; S/179.40 
21 06 2019;Facial;B-13;Hidratante;Rosa; S/193.00 ; S/1.93 ; S/191.07 
21 06 2019;Facial;C-19;Hieloterapia;Rosa; S/195.00 ; S/17.55 ; S/177.45 
21 06 2019;Facial;C-14;Vaporizacion;Rosa; S/151.00 ; S/15.10 ; S/135.90 
21 06 2019;Corporal;D-18;Ritual Azul Turquesa;María; S/194.00 ; S/17.46 ; S/176.54 
21 06 2019;Corporal;B-16;Relajante (No Recuerda Bien El Nombre);Rosa; S/170.00 ; S/3.40 ; S/166.60 
21 06 2019;Facial;A-20;Europeo;María; S/199.00 ;; S/199.00 
21 06 2019;Corporal;B-15;Reductivo;Camila; S/138.00 ; S/6.90 ; S/131.10 
22 06 2019;Facial;A-15;Equilibrante;Rafaella; S/112.00 ; S/4.48 ; S/107.52 
22 06 2019;Facial;B-11;Antiedad;Camila; S/228.00 ; S/13.68 ; S/214.32 
22 06 2019;Corporal;A-17;Chocoterapia;Rafaella; S/184.00 ; S/5.52 ; S/178.48 
22 06 2019;Facial;A-10;Accua Morin;Rosa; S/149.00 ; S/14.90 ; S/134.10 
22 06 2019;Facial;C-11;Daymond Frozend;Camila; S/146.00 ; S/4.38 ; S/141.62 
22 06 2019;Corporal;B-19;Heavenly Body;Rafaella; S/192.00 ; S/5.76 ; S/186.24 
22 06 2019;Corporal;C-11;Integral Reductivo;Rosa; S/191.00 ; S/11.46 ; S/179.54 
22 06 2019;Facial;A-12;Daymond Frozend;Rosa; S/146.00 ; S/1.46 ; S/144.54 
22 06 2019;Facial;C-17;Lifting de Piel Madura;Rosa; S/212.00 ; S/6.36 ; S/205.64 
22 06 2019;Facial;D-12;Hieloterapia;Ana; S/195.00 ; S/7.80 ; S/187.20 
22 06 2019;Corporal;B-15;Hipertermia;María; S/202.00 ;; S/202.00 
22 06 2019;Facial;C-12;Exfoliación;Camila; S/181.00 ; S/1.81 ; S/179.19 
22 06 2019;Corporal;A-20;Reductivo;Ana; S/138.00 ; S/6.90 ; S/131.10 
22 06 2019;Corporal;A-20;Envolvente De Aguacate Con Yogurt;Ana; S/201.00 ; S/16.08 ; S/184.92 
22 06 2019;Corporal;C-15;Ritual Esencial Del Mar;Ana; S/214.00 ; S/21.40 ; S/192.60 
22 06 2019;Facial;B-12;Lifting de Piel Madura;Ana; S/212.00 ; S/2.12 ; S/209.88 
22 06 2019;Facial;A-18;Renewel;Camila; S/173.00 ; S/8.65 ; S/164.35 
22 06 2019;Facial;A-16;Europeo;Rafaella; S/199.00 ; S/7.96 ; S/191.04 
22 06 2019;Corporal;A-12;Chocoterapia;Ana; S/184.00 ; S/5.52 ; S/178.48 
22 06 2019;Facial;A-20;Europeo;Camila; S/199.00 ;; S/199.00 
22 06 2019;Facial;A-19;Tratamiento de Limpieza;Ana; S/220.00 ; S/19.80 ; S/200.20 
23 06 2019;Corporal;C-10;Fango;Camila; S/111.00 ; S/3.33 ; S/107.67 
23 06 2019;Corporal;D-14;De Algas Desintoxicantes;María; S/101.00 ; S/1.01 ; S/99.99 
23 06 2019;Facial;D-18;Exfoliación;Rosa; S/181.00 ; S/7.24 ; S/173.76 
23 06 2019;Facial;B-18;Limpieza Profunda;María; S/218.00 ; S/21.80 ; S/196.20 
23 06 2019;Facial;A-15;Equilibrante;Rafaella; S/112.00 ; S/4.48 ; S/107.52 
23 06 2019;Facial;D-17;Basico;María; S/137.00 ; S/4.11 ; S/132.89 
23 06 2019;Corporal;B-19;Ritual Azul Turquesa;Ana; S/194.00 ; S/5.82 ; S/188.18 
23 06 2019;Corporal;A-16;Hieloterapia;María; S/195.00 ; S/3.90 ; S/191.10 
23 06 2019;Facial;C-11;Hidratante;Ana; S/193.00 ; S/13.51 ; S/179.49 
23 06 2019;Facial;C-17;Yax;Rafaella; S/157.00 ; S/7.85 ; S/149.15 
23 06 2019;Corporal;D-19;Reductivo;Camila; S/138.00 ; S/11.04 ; S/126.96 
23 06 2019;Corporal;B-10;Fango;Rafaella; S/111.00 ; S/9.99 ; S/101.01 
23 06 2019;Facial;A-13;Renewel;Camila; S/173.00 ; S/3.46 ; S/169.54 
23 06 2019;Corporal;B-16;Chocoterapia;Camila; S/184.00 ; S/1.84 ; S/182.16 
23 06 2019;Facial;A-10;Antiedad;Ana; S/228.00 ; S/22.80 ; S/205.20 
23 06 2019;Corporal;A-13;Ritual Azul Turquesa;Ana; S/194.00 ; S/9.70 ; S/184.30 
23 06 2019;Facial;C-16;Europeo;Rosa; S/199.00 ;; S/199.00 
23 06 2019;Corporal;D-17;Hieloterapia;Camila; S/195.00 ; S/7.80 ; S/187.20 
23 06 2019;Facial;B-15;Limpieza Profunda;Rafaella; S/218.00 ; S/6.54 ; S/211.46 
23 06 2019;Facial;C-19;Hieloterapia;Rosa; S/195.00 ; S/17.55 ; S/177.45 
23 06 2019;Corporal;D-12;Con Tequila;Rafaella; S/146.00 ; S/10.22 ; S/135.78 
23 06 2019;Corporal;D-13;Integral Reductivo;Ana; S/191.00 ; S/11.46 ; S/179.54 
24 06 2019;Corporal;B-11;Heavenly Body;María; S/192.00 ; S/15.36 ; S/176.64 
24 06 2019;Corporal;D-17;Envolvente De Aguacate Con Yogurt;Ana; S/201.00 ; S/16.08 ; S/184.92 
24 06 2019;Facial;A-15;Daymond Frozend;Ana; S/146.00 ; S/11.68 ; S/134.32 
24 06 2019;Corporal;D-13;Reductivo;Rafaella; S/138.00 ; S/9.66 ; S/128.34 
24 06 2019;Facial;B-12;Lifting de Piel Madura;Ana; S/212.00 ; S/2.12 ; S/209.88 
24 06 2019;Facial;A-10;Antiedad;Ana; S/228.00 ; S/22.80 ; S/205.20 
24 06 2019;Facial;D-17;Basico;María; S/137.00 ; S/4.11 ; S/132.89 
24 06 2019;Facial;A-13;Vaporizacion;Rafaella; S/151.00 ;; S/151.00 
24 06 2019;Facial;C-19;Europeo;Rosa; S/199.00 ; S/7.96 ; S/191.04 
24 06 2019;Corporal;A-12;Modelaje;Rosa; S/199.00 ; S/13.93 ; S/185.07 
24 06 2019;Facial;C-15;Daymond Frozend;Rafaella; S/146.00 ; S/5.84 ; S/140.16 
24 06 2019;Facial;C-10;Microdermoabrasión;Camila; S/237.00 ; S/4.74 ; S/232.26 
24 06 2019;Corporal;D-13;Integral Reductivo;Ana; S/191.00 ; S/11.46 ; S/179.54 
24 06 2019;Corporal;A-17;De Algas Desintoxicantes;María; S/101.00 ; S/3.03 ; S/97.97 
24 06 2019;Facial;B-18;Limpieza Profunda;María; S/218.00 ; S/21.80 ; S/196.20 
24 06 2019;Corporal;C-19;Fango Aromatico;María; S/128.00 ; S/6.40 ; S/121.60 
24 06 2019;Facial;B-10;Exfoliación;Camila; S/181.00 ; S/10.86 ; S/170.14 
24 06 2019;Facial;C-18;Hidratante;Ana; S/193.00 ; S/13.51 ; S/179.49 
24 06 2019;Facial;C-14;Microdermoabrasión;María; S/237.00 ; S/18.96 ; S/218.04 
24 06 2019;Facial;B-20;Linea Colageno y Elastina;María; S/145.00 ;; S/145.00 
24 06 2019;Facial;A-15;Equilibrante;Rafaella; S/112.00 ; S/4.48 ; S/107.52 
24 06 2019;Facial;A-20;Europeo;María; S/199.00 ;; S/199.00 
24 06 2019;Facial;B-16;Limpieza Profunda;Ana; S/218.00 ; S/4.36 ; S/213.64 
25 06 2019;Corporal;B-11;Integral Reductivo;Ana; S/191.00 ; S/5.73 ; S/185.27 
25 06 2019;Corporal;D-18;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ;; S/201.00 
25 06 2019;Facial;A-15;Antiedad;Ana; S/228.00 ; S/20.52 ; S/207.48 
25 06 2019;Facial;D-10;Limpieza Profunda;Camila; S/218.00 ; S/21.80 ; S/196.20 
25 06 2019;Corporal;C-17;Ritual Esencial Del Mar;Rafaella; S/214.00 ; S/12.84 ; S/201.16 
25 06 2019;Corporal;A-11;Exfoliante Energizante;Rosa; S/202.00 ; S/4.04 ; S/197.96 
25 06 2019;Corporal;B-12;Con Tequila;Rosa; S/146.00 ; S/13.14 ; S/132.86 
25 06 2019;Corporal;A-13;De Algas Desintoxicantes;María; S/101.00 ; S/5.05 ; S/95.95 
25 06 2019;Corporal;A-15;Envolvente Desintoxicante;Camila; S/198.00 ; S/1.98 ; S/196.02 
25 06 2019;Corporal;B-13;Cacahua;María; S/168.00 ;; S/168.00 
25 06 2019;Corporal;B-16;Integral Reductivo;Rafaella; S/191.00 ; S/15.28 ; S/175.72 
25 06 2019;Facial;C-16;Hidratante;Rosa; S/193.00 ; S/15.44 ; S/177.56 
25 06 2019;Facial;D-15;Basico;Camila; S/137.00 ;; S/137.00 
25 06 2019;Corporal;C-18;Envolvente De Aguacate Con Yogurt;Camila; S/201.00 ; S/2.01 ; S/198.99 
26 06 2019;Corporal;A-12;Hipertermia;Rafaella; S/202.00 ; S/2.02 ; S/199.98 
26 06 2019;Corporal;D-17;Relajante (No Recuerda Bien El Nombre);Camila; S/170.00 ; S/15.30 ; S/154.70 
26 06 2019;Corporal;A-16;Ritual Esencial Del Mar;María; S/214.00 ; S/4.28 ; S/209.72 
26 06 2019;Corporal;D-11;Hipertermia;Rosa; S/202.00 ; S/12.12 ; S/189.88 
26 06 2019;Facial;B-17;Vaporizacion;María; S/151.00 ; S/6.04 ; S/144.96 
26 06 2019;Corporal;C-15;Chocoterapia;Ana; S/184.00 ; S/3.68 ; S/180.32 
26 06 2019;Corporal;A-11;Con Tequila;Ana; S/146.00 ; S/8.76 ; S/137.24 
26 06 2019;Corporal;C-19;De Algas Desintoxicantes;Rosa; S/101.00 ;; S/101.00 
26 06 2019;Facial;B-13;Hidratante;Ana; S/193.00 ; S/9.65 ; S/183.35 
